,seed,backend,dt,neuron_type,n_type,N,min_max_rate,max_max_rate,tau,tau_control,dimensions,base_theta,effective_theta,c,within_gain_noise_std,between_gain_noise_std,input_noise_std,task_type,full_output,trial_duration,prestim,poststim,ID,rt,estimate,control
4553,132,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,1.0,0.0,0.0,2.0,prospective_sensory,False,2.0,0.0,0.5,2,924.0,0.5823876959704211,1.0
4554,921,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,16.0,0.0625,0.0,0.0,8.0,prospective_motor,False,48.0,0.0,0.5,2,15820.0,0.8968828483974641,0.0625
4555,599,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.5,0.0,0.0,5.656854249492381,prospective_sensory,False,2.0,0.0,0.5,4,,0.3610259054253497,0.5
4556,3682,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,1.0,0.0,0.0,3.0,prospective_motor,False,3.0,0.0,0.5,3,1251.0,0.5725743210344664,1.0
4557,4159,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,4.0,0.0,0.0,1.5,prospective_motor,False,0.75,0.0,0.5,3,263.0,0.11489777023375995,4.0
4558,721,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,1.0,0.0,0.0,3.0,prospective_sensory,False,2.0,0.0,0.5,3,1010.0,0.6563950383510083,1.0
4559,3035,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.5,0.0,0.0,5.656854249492381,prospective_motor,False,6.0,0.0,0.5,4,2612.0,0.7180666822168871,0.5
4560,2760,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.5,0.0,0.0,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,2,1868.0,0.7487390868812929,0.5
4561,327,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.25,0.0,0.0,4.0,prospective_motor,False,12.0,0.0,0.5,2,3903.0,0.8074136914298256,0.25
4562,3915,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.5,0.0,0.0,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,2,2139.0,0.7946071497514393,0.5
